id,Domain,Phylum,Class,Order,Family,Genus,Species
HK556542.1.1450,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella, Ambiguous_taxa
AB695737.1.1409,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
AB696260.1.1457,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Cnuella, uncultured bacterium
AB702728.1.1499,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, Ambiguous_taxa, Ambiguous_taxa
AB702753.1.1392,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Parabacteroides, Ambiguous_taxa
AB702754.1.1406,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured Bacteroidales bacterium, uncultured Bacteroidales bacterium
AB702765.1.1492,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotellaceae UCG-001, uncultured Bacteroidales bacterium
AB702766.1.1491,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae, Alistipes, Ambiguous_taxa
AB702809.1.1394,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured Clostridiales bacterium
AB702849.1.1491,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Anaerotruncus, Ambiguous_taxa
AB702881.1.1494,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, uncultured, Ambiguous_taxa
AB702898.1.1361,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales vadinBB60 group, Ambiguous_taxa, Ambiguous_taxa
AB702914.1.1360,Bacteria, Tenericutes, Mollicutes, Anaeroplasmatales, Anaeroplasmataceae, Anaeroplasma, uncultured Anaeroplasmatales bacterium
AJ419834.1.1440,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, Ambiguous_taxa
AB702927.1.1497,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Marvinbryantia, Ambiguous_taxa
AB702929.1.1485,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Acetatifactor, Ambiguous_taxa
AB719399.1.1419,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium, Ambiguous_taxa
HK557197.9.1547,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Tetragenococcus, Ambiguous_taxa
HM099645.1.1450,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM250042.1.1358,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
HM302704.1.1348,Bacteria, Firmicutes, Clostridia, Clostridiales, Family XI, Anaerococcus, uncultured bacterium
HM837451.1.1354,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
HQ652556.1.1448,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Asticcacaulis, Ambiguous_taxa
JN585327.1.1501,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pigmentiphaga, Ambiguous_taxa
AB859259.1.1420,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Hymenobacter, Ambiguous_taxa
AB859260.1.1540,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Hymenobacter, Ambiguous_taxa
AB900956.1.1414,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured Sphingomonas sp.
KC994741.1.1481,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
AB934798.1.1350,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium, uncultured bacterium
AB934800.1.1322,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, uncultured, uncultured bacterium
AB969643.1.1525,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
AB976551.1.1505,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus gasseri
AB979863.1.1269,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Muricoccus, Ambiguous_taxa
LDED01000031.3077.4644,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus, Ambiguous_taxa
KF086332.1.1342,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
AF024608.1.1421,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Rosenbergiella, Ambiguous_taxa
AF050533.1.1409,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Rhodovarius, Ambiguous_taxa
AF000221.1.1418,Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter, Ambiguous_taxa
AF084852.1.1457,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bacteriovoracaceae, Peredibacter, Ambiguous_taxa
AF089856.1.1255,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium, Ambiguous_taxa
CBYD010000042.111.1607,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Elizabethkingia, Ambiguous_taxa
AM910216.1.1524,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Oceanobacillus, Ambiguous_taxa
AF130891.1.1244,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, Pantoea agglomerans
AF148941.1.1380,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, Bdellovibrio bacteriovorus
AF166259.1.1389,Bacteria, Spirochaetae, Spirochaetes, Spirochaetales, Spirochaetaceae, uncultured, Spironema culicis
AYJP01000005.456678.458196,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 9, Firmicutes bacterium ASF500
KF078047.1.1392,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured bacterium
AF193992.1.1957,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Sarcandra grandifolia, Sarcandra grandifolia
AF239699.1.1511,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Isosphaera, Ambiguous_taxa
AF255632.1.1380,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, Ambiguous_taxa
AF269000.1.1420,Bacteria, Saccharibacteria, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
AF284754.1.1463,Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter, Ambiguous_taxa
HM809768.1.1358,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
AF309817.1.1542,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Pseudoxanthomonas, Ambiguous_taxa
CU920361.1.1359,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Proteiniphilum, Ambiguous_taxa
CZOT01000002.78091.79474,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Ambiguous_taxa, Ambiguous_taxa
AF332355.1.1459,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
AF356018.1.1375,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, Ambiguous_taxa
KP296213.1.1310,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Curtobacterium, Ambiguous_taxa
AF409017.1.1246,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Ambiguous_taxa
FIZH01000008.70399.71918,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 5, Ambiguous_taxa
FJ612425.1.1444,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, alphaI cluster, Ambiguous_taxa, Ambiguous_taxa
AF467407.1.1549,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, uncultured Staphylococcus sp.
AF509907.1.1412,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Rhodopseudomonas, Ambiguous_taxa
AF534195.1.1461,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
AF534201.1.1445,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
AJ007803.1.1439,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, Ambiguous_taxa
GZ340497.296.1750,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, Ambiguous_taxa
AJ011917.1.1461,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Flectobacillus, Ambiguous_taxa
HE774682.134357.135860,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
AJ131906.1.1500,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Ambiguous_taxa
HM312822.1.1357,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Alloprevotella, uncultured bacterium
AJ242495.1.1426,Bacteria, Firmicutes, Bacilli, Bacillales, Family X, Thermicanus, Ambiguous_taxa
HK555430.2.1289,Bacteria, Firmicutes, Clostridia, Clostridiales, Family XI, Anaerococcus, unidentified
HK555473.2.1429,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Ambiguous_taxa, Ambiguous_taxa
AJ292622.1.1500,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ambiguous_taxa, Ambiguous_taxa
AJ294349.1.1366,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Chelatococcus, Ambiguous_taxa
AJ295350.1.1354,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Delftia, Ambiguous_taxa
HK555545.1.1495,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, unidentified
HK555623.2.1407,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, Ambiguous_taxa
AJ318186.1.1480,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
AJ400261.1.1495,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae UCG-006, uncultured bacterium
AJ429234.1.1414,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium spheniscorum
AJ519622.1.1208,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, uncultured, Ambiguous_taxa
AJ548802.1.1391,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, Ambiguous_taxa
AJ565418.1.1441,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Klugiella, Ambiguous_taxa
HM807967.1.1354,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, [Eubacterium] xylanophilum group, uncultured bacterium
HM811904.1.1363,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
HK556756.1.1482,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Ambiguous_taxa
AJ581589.1.1414,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured alpha proteobacterium
AJ604541.1.1440,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium, Ambiguous_taxa
HK556922.2.1299,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Roseomonas, Ambiguous_taxa
AJ863328.1.1406,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured, Ambiguous_taxa
AJ879127.1.1445,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
HM315814.1.1283,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Amaricoccus, Ambiguous_taxa
HM333638.1.1368,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Thermomonas, uncultured bacterium
HM808013.1.1324,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales vadinBB60 group, uncultured bacterium, uncultured bacterium
HM809489.1.1365,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
HM811169.1.1340,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
HM812214.1.1353,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, uncultured, uncultured bacterium
AM183040.1.1452,Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus, uncultured bacterium
HM816925.1.1355,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus 1, uncultured bacterium
HM824916.1.1354,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia, uncultured bacterium
HM829010.1.1342,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Tyzzerella 3, uncultured bacterium
AM265449.1.1463,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
AM292800.1.1367,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
AM400231.1.1471,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Luteimonas, Ambiguous_taxa
AM403234.1.1361,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium, Phyllobacteriaceae bacterium D11-69
AM411057.1.1473,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
AM412169.1.1351,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
AM420255.1.1205,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, uncultured Prevotella sp.
AM498743.1.1364,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
JF203562.1.1346,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, uncultured bacterium
AM696791.1.1492,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, Ambiguous_taxa
AM697216.1.1438,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, uncultured, uncultured bacterium
AM697253.1.1482,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Comamonas, Ambiguous_taxa
JIBQ01000011.200.1721,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Lonsdalea, Ambiguous_taxa
AM888196.1.1394,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Undibacterium, Ambiguous_taxa
AM888197.1.1448,Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Rheinheimera, Ambiguous_taxa
JQ083723.1.1488,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides, uncultured bacterium
AM930280.1.1444,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Daeguia, Ambiguous_taxa
AM930310.1.1508,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Ureibacillus, Ambiguous_taxa
HM808653.1.1361,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
AM932579.1.1311,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium, uncultured bacterium
AM932612.1.1312,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae UCG-006, uncultured bacterium
AM932635.1.1328,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
AM932660.1.1293,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Anaerotruncus, uncultured bacterium
AM932661.1.1314,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Odoribacter, Ambiguous_taxa
AM934693.1.1529,Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Ambiguous_taxa, Ambiguous_taxa
AM934781.1.1323,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured Sphingomonas sp.
AM935052.1.1338,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Pirellula, Ambiguous_taxa
KF061991.1.1330,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, Ambiguous_taxa
KF065250.1.1344,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, uncultured bacterium
APMI01056016.337.1834,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Runella, Ambiguous_taxa
ASPP01042319.1.1433,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter, Ambiguous_taxa
ASSH01054348.869.2325,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Ochrobactrum, Zizania latifolia
HM314370.1.1282,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Ambiguous_taxa
AY167840.1.1293,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
AY169421.1.1450,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Ambiguous_taxa
AB248285.1.1381,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
AY177774.1.1386,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, uncultured bacterium
AB304087.1.1414,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Tanticharoenia, Ambiguous_taxa
AB491200.1.1443,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Cedecea, Ambiguous_taxa
AB696541.1.1488,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Ambiguous_taxa
AY234685.1.1403,Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus, Ambiguous_taxa
AB746574.1.1521,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus 2, uncultured bacterium
AY239436.1.1451,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, [Eubacterium] coprostanoligenes group, uncultured bacterium
AY344378.1.1504,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Lelliottia, Ambiguous_taxa
AY345582.1.1503,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, uncultured bacterium
AY370187.1.1454,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella, Ambiguous_taxa
AY373393.1.1491,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, uncultured bacterium
AY423719.1.1445,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, Ambiguous_taxa
AM936038.1.1325,Bacteria, Chloroflexi, Gitt-GS-136, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
AY468453.1.1450,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
ARCM01000002.993920.995384,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Ancylobacter, Ambiguous_taxa
AY528223.1.1540,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, Ambiguous_taxa
AY328559.1.1475,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
